"Protein.ID" "Description" "Peptides" "Frames" "Hits" "Ratio.AS.0.C.0" "StDev" "pValue" "Fraction.1D_2D" "Gene_name" "UniprotID"
"1990" "SP://P08226" "APOE_MOUSE Apolipoprotein E OS=Mus musculus GN=Apoe PE=1 SV=2" 1 1 1 99999.9 1 1e-05 "B_10_32" "Apoe" "P08226"
"1991" "SP://P08226" "APOE_MOUSE Apolipoprotein E OS=Mus musculus GN=Apoe PE=1 SV=2" 1 1 1 10.91 0.149 0.000434 "B_09_35" "Apoe" "P08226"
"1992" "SP://P08775" "RPB1_MOUSE DNA_directed RNA polymerase II subunit RPB1 OS=Mus musculus GN=Polr2a PE=1 SV=3" 1 1 1 1.434 0.21 0.227 "B_41_13" "Polr2a" "P08775"
"1993" "SP://P09813" "APOA2_MOUSE Apolipoprotein A_II OS=Mus musculus GN=Apoa2 PE=1 SV=2" 1 1 4 99999.9 1 1 "B_19_20" "Apoa2" "P09813"
"1994" "SP://P09813" "APOA2_MOUSE Apolipoprotein A_II OS=Mus musculus GN=Apoa2 PE=1 SV=2" 1 1 3 2.214 0.14 0.049 "B_23_35" "Apoa2" "P09813"
"1995" "SP://P09813" "APOA2_MOUSE Apolipoprotein A_II OS=Mus musculus GN=Apoa2 PE=1 SV=2" 1 1 3 2.006 0.074 0.0275 "B_23_35" "Apoa2" "P09813"
"1996" "SP://P11276" "FINC_MOUSE Fibronectin OS=Mus musculus GN=Fn1 PE=1 SV=4" 1 1 2 99999.9 1 1 "B_09_31" "Fn1" "P11276"
"1997" "SP://P11276" "FINC_MOUSE Fibronectin OS=Mus musculus GN=Fn1 PE=1 SV=4" 2 2 9 5.521 0.015 2.24e-06 "B_11_31" "Fn1" "P11276"
"1998" "SP://P11276" "FINC_MOUSE Fibronectin OS=Mus musculus GN=Fn1 PE=1 SV=4" 3 3 9 28198.336 0.531 0.0388 "B_12_32" "Fn1" "P11276"
"1999" "SP://P11276" "FINC_MOUSE Fibronectin OS=Mus musculus GN=Fn1 PE=1 SV=4" 6 6 22 123.169 0.033 4.01e-11 "B_13_31" "Fn1" "P11276"
"2000" "SP://P11276" "FINC_MOUSE Fibronectin OS=Mus musculus GN=Fn1 PE=1 SV=4" 1 1 2 11.043 0.111 0.000771 "B_14_32" "Fn1" "P11276"
"2001" "SP://P11276" "FINC_MOUSE Fibronectin OS=Mus musculus GN=Fn1 PE=1 SV=4" 1 2 4 99999.9 0.707 2.4e-09 "B_15_31" "Fn1" "P11276"
"2002" "SP://P18528" "HVM57_MOUSE Ig heavy chain V region 6.96 OS=Mus musculus PE=4 SV=1" 1 1 1 99999.9 1 1 "B_09_31" "" "P18528"
"2003" "SP://P20918" "PLMN_MOUSE Plasminogen OS=Mus musculus GN=Plg PE=1 SV=3" 1 1 1 5.028 0.306 0.0044 "B_31_08" "Plg" "P20918"
"2004" "SP://P20918" "PLMN_MOUSE Plasminogen OS=Mus musculus GN=Plg PE=1 SV=3" 1 1 2 3.961 0.172 0.0249 "B_32_01" "Plg" "P20918"
"2005" "SP://P20918" "PLMN_MOUSE Plasminogen OS=Mus musculus GN=Plg PE=1 SV=3" 2 2 3 1.691 0.05 0.00174 "B_33_02" "Plg" "P20918"
"2006" "SP://P20918" "PLMN_MOUSE Plasminogen OS=Mus musculus GN=Plg PE=1 SV=3" 1 1 2 1.221 0.366 0.462 "B_33_04" "Plg" "P20918"
"2007" "SP://P20918" "PLMN_MOUSE Plasminogen OS=Mus musculus GN=Plg PE=1 SV=3" 1 1 5 2.987 0.525 0.278 "B_34_07" "Plg" "P20918"
"2008" "SP://P21614" "VTDB_MOUSE Vitamin D_binding protein OS=Mus musculus GN=Gc PE=1 SV=2" 1 1 2 99999.9 1 1 "B_33_10" "Gc" "P21614"
"2009" "SP://P21614" "VTDB_MOUSE Vitamin D_binding protein OS=Mus musculus GN=Gc PE=1 SV=2" 1 1 1 99999.9 1 1e-05 "B_34_15" "Gc" "P21614"
"2010" "SP://P21614" "VTDB_MOUSE Vitamin D_binding protein OS=Mus musculus GN=Gc PE=1 SV=2" 1 1 2 99999.9 1 1 "B_35_12" "Gc" "P21614"
"2011" "SP://P21614" "VTDB_MOUSE Vitamin D_binding protein OS=Mus musculus GN=Gc PE=1 SV=2" 1 1 2 0.923 0.102 0.309 "B_35_14" "Gc" "P21614"
"2012" "SP://P21614" "VTDB_MOUSE Vitamin D_binding protein OS=Mus musculus GN=Gc PE=1 SV=2" 1 1 2 1.414 0.209 0.178 "B_24_25" "Gc" "P21614"
"2013" "SP://P22599" "A1AT2_MOUSE Alpha_1_antitrypsin 1_2 OS=Mus musculus GN=Serpina1b PE=1 SV=2" 3 3 9 0.332 0.061 0.000545 "B_33_02" "Serpina1b" "P22599"
"2014" "SP://P22599" "A1AT2_MOUSE Alpha_1_antitrypsin 1_2 OS=Mus musculus GN=Serpina1b PE=1 SV=2" 1 1 5 23.434 0.084 0.0155 "B_32_15" "Serpina1b" "P22599"
"2015" "SP://P22599" "A1AT2_MOUSE Alpha_1_antitrypsin 1_2 OS=Mus musculus GN=Serpina1b PE=1 SV=2" 1 1 5 168.664 0.563 0.0261 "B_19_20" "Serpina1b" "P22599"
"2016" "SP://P22599" "A1AT2_MOUSE Alpha_1_antitrypsin 1_2 OS=Mus musculus GN=Serpina1b PE=1 SV=2" 1 1 2 2.89 0.284 0.0178 "B_31_18" "Serpina1b" "P22599"
"2017" "SP://P22599" "A1AT2_MOUSE Alpha_1_antitrypsin 1_2 OS=Mus musculus GN=Serpina1b PE=1 SV=2" 4 4 24 9.1 0.097 0.00319 "B_32_19" "Serpina1b" "P22599"
"2018" "SP://P22599" "A1AT2_MOUSE Alpha_1_antitrypsin 1_2 OS=Mus musculus GN=Serpina1b PE=1 SV=2" 2 3 5 0.077 0.118 0.00602 "B_33_16" "Serpina1b" "P22599"
"2019" "SP://P22599" "A1AT2_MOUSE Alpha_1_antitrypsin 1_2 OS=Mus musculus GN=Serpina1b PE=1 SV=2" 2 2 6 2.406 0.018 0.00412 "B_33_18" "Serpina1b" "P22599"
"2020" "SP://P22599" "A1AT2_MOUSE Alpha_1_antitrypsin 1_2 OS=Mus musculus GN=Serpina1b PE=1 SV=2" 1 1 4 103.22 0.168 0.0415 "B_34_17" "Serpina1b" "P22599"
"2021" "SP://P22599" "A1AT2_MOUSE Alpha_1_antitrypsin 1_2 OS=Mus musculus GN=Serpina1b PE=1 SV=2" 3 5 31 7.615 0.044 0.000465 "B_34_19" "Serpina1b" "P22599"
"2022" "SP://P22599" "A1AT2_MOUSE Alpha_1_antitrypsin 1_2 OS=Mus musculus GN=Serpina1b PE=1 SV=2" 1 2 2 0.2 0.069 0.0156 "B_35_16" "Serpina1b" "P22599"
"2023" "SP://P22599" "A1AT2_MOUSE Alpha_1_antitrypsin 1_2 OS=Mus musculus GN=Serpina1b PE=1 SV=2" 2 2 8 0.419 0.158 0.0148 "B_35_18" "Serpina1b" "P22599"
"2024" "SP://P22599" "A1AT2_MOUSE Alpha_1_antitrypsin 1_2 OS=Mus musculus GN=Serpina1b PE=1 SV=2" 1 1 7 2.111 0.095 0.0742 "B_36_19" "Serpina1b" "P22599"
"2025" "SP://P22599" "A1AT2_MOUSE Alpha_1_antitrypsin 1_2 OS=Mus musculus GN=Serpina1b PE=1 SV=2" 1 1 1 0.086 1.803 0.161 "B_20_21" "Serpina1b" "P22599"
"2026" "SP://P22599" "A1AT2_MOUSE Alpha_1_antitrypsin 1_2 OS=Mus musculus GN=Serpina1b PE=1 SV=2" 1 1 2 0.708 0.1 0.14 "B_24_21" "Serpina1b" "P22599"
"2027" "SP://P22599" "A1AT2_MOUSE Alpha_1_antitrypsin 1_2 OS=Mus musculus GN=Serpina1b PE=1 SV=2" 1 1 6 0.873 0.071 0.0648 "B_25_20" "Serpina1b" "P22599"
"2028" "SP://P22599" "A1AT2_MOUSE Alpha_1_antitrypsin 1_2 OS=Mus musculus GN=Serpina1b PE=1 SV=2" 1 2 4 0.317 0.137 0.000788 "B_25_22" "Serpina1b" "P22599"
"2029" "SP://P22599" "A1AT2_MOUSE Alpha_1_antitrypsin 1_2 OS=Mus musculus GN=Serpina1b PE=1 SV=2" 1 1 12 1.299 0.015 0.0156 "B_31_20" "Serpina1b" "P22599"
"2030" "SP://P22599" "A1AT2_MOUSE Alpha_1_antitrypsin 1_2 OS=Mus musculus GN=Serpina1b PE=1 SV=2" 4 5 22 18.166 0.024 2.31e-06 "B_31_22" "Serpina1b" "P22599"
"2031" "SP://P22599" "A1AT2_MOUSE Alpha_1_antitrypsin 1_2 OS=Mus musculus GN=Serpina1b PE=1 SV=2" 2 2 23 0.668 0.019 0.000464 "B_32_21" "Serpina1b" "P22599"
"2032" "SP://P22599" "A1AT2_MOUSE Alpha_1_antitrypsin 1_2 OS=Mus musculus GN=Serpina1b PE=1 SV=2" 2 3 23 0.718 0.014 9.52e-05 "B_33_20" "Serpina1b" "P22599"
"2033" "SP://P22599" "A1AT2_MOUSE Alpha_1_antitrypsin 1_2 OS=Mus musculus GN=Serpina1b PE=1 SV=2" 1 1 6 2.555 0.036 0.00407 "B_33_22" "Serpina1b" "P22599"
"2034" "SP://P22599" "A1AT2_MOUSE Alpha_1_antitrypsin 1_2 OS=Mus musculus GN=Serpina1b PE=1 SV=2" 2 4 31 2.945 0.023 1.51e-07 "B_34_21" "Serpina1b" "P22599"
"2035" "SP://P22599" "A1AT2_MOUSE Alpha_1_antitrypsin 1_2 OS=Mus musculus GN=Serpina1b PE=1 SV=2" 4 4 39 1.094 0.02 0.0204 "B_35_20" "Serpina1b" "P22599"
"2036" "SP://P22599" "A1AT2_MOUSE Alpha_1_antitrypsin 1_2 OS=Mus musculus GN=Serpina1b PE=1 SV=2" 2 2 14 2.481 0.006 0.000658 "B_35_22" "Serpina1b" "P22599"
"2037" "SP://P22599" "A1AT2_MOUSE Alpha_1_antitrypsin 1_2 OS=Mus musculus GN=Serpina1b PE=1 SV=2" 3 7 24 648.483 0.057 0.369 "B_36_21" "Serpina1b" "P22599"
"2038" "SP://P22599" "A1AT2_MOUSE Alpha_1_antitrypsin 1_2 OS=Mus musculus GN=Serpina1b PE=1 SV=2" 1 1 6 1.771 0.075 0.0487 "B_23_24" "Serpina1b" "P22599"
"2039" "SP://P22599" "A1AT2_MOUSE Alpha_1_antitrypsin 1_2 OS=Mus musculus GN=Serpina1b PE=1 SV=2" 3 3 11 2.967 0.038 0.000365 "B_24_25" "Serpina1b" "P22599"
"2040" "SP://P22599" "A1AT2_MOUSE Alpha_1_antitrypsin 1_2 OS=Mus musculus GN=Serpina1b PE=1 SV=2" 5 5 25 3.66 0.017 4.86e-05 "B_25_24" "Serpina1b" "P22599"
"2041" "SP://P22599" "A1AT2_MOUSE Alpha_1_antitrypsin 1_2 OS=Mus musculus GN=Serpina1b PE=1 SV=2" 2 2 10 3.763 0.037 0.000246 "B_26_23" "Serpina1b" "P22599"
"2042" "SP://P22599" "A1AT2_MOUSE Alpha_1_antitrypsin 1_2 OS=Mus musculus GN=Serpina1b PE=1 SV=2" 1 1 1 1.92 0.188 0.04 "B_27_24" "Serpina1b" "P22599"
"2043" "SP://P22599" "A1AT2_MOUSE Alpha_1_antitrypsin 1_2 OS=Mus musculus GN=Serpina1b PE=1 SV=2" 5 5 32 3.853 0.009 1e-06 "B_32_23" "Serpina1b" "P22599"
"2044" "SP://P22599" "A1AT2_MOUSE Alpha_1_antitrypsin 1_2 OS=Mus musculus GN=Serpina1b PE=1 SV=2" 1 1 5 5.963 0.086 0.00725 "B_33_24" "Serpina1b" "P22599"
"2045" "SP://P22599" "A1AT2_MOUSE Alpha_1_antitrypsin 1_2 OS=Mus musculus GN=Serpina1b PE=1 SV=2" 5 6 44 1.667 0.006 6.79e-08 "B_34_23" "Serpina1b" "P22599"
"2046" "SP://P22599" "A1AT2_MOUSE Alpha_1_antitrypsin 1_2 OS=Mus musculus GN=Serpina1b PE=1 SV=2" 2 2 7 0.747 0.041 0.00639 "B_36_23" "Serpina1b" "P22599"
"2047" "SP://P22599" "A1AT2_MOUSE Alpha_1_antitrypsin 1_2 OS=Mus musculus GN=Serpina1b PE=1 SV=2" 1 1 6 1.043 0.133 0.661 "B_17_31" "Serpina1b" "P22599"
"2048" "SP://P22599" "A1AT2_MOUSE Alpha_1_antitrypsin 1_2 OS=Mus musculus GN=Serpina1b PE=1 SV=2" 1 1 6 1.318 0.048 0.033 "B_19_31" "Serpina1b" "P22599"
"2049" "SP://P22599" "A1AT2_MOUSE Alpha_1_antitrypsin 1_2 OS=Mus musculus GN=Serpina1b PE=1 SV=2" 1 1 4 1.883 0.108 0.0547 "B_21_31" "Serpina1b" "P22599"
"2050" "SP://P22599" "A1AT2_MOUSE Alpha_1_antitrypsin 1_2 OS=Mus musculus GN=Serpina1b PE=1 SV=2" 1 1 6 0.995 0.04 0.844 "B_25_31" "Serpina1b" "P22599"
"2051" "SP://P23953" "EST1C_MOUSE Carboxylesterase 1C OS=Mus musculus GN=Ces1c PE=1 SV=4" 1 1 2 1.676 0.679 0.392 "B_30_19" "Ces1c" "P23953"
"2052" "SP://P23953" "EST1C_MOUSE Carboxylesterase 1C OS=Mus musculus GN=Ces1c PE=1 SV=4" 1 1 6 0.461 0.283 0.171 "B_30_21" "Ces1c" "P23953"
"2053" "SP://P23953" "EST1C_MOUSE Carboxylesterase 1C OS=Mus musculus GN=Ces1c PE=1 SV=4" 1 1 6 0.54 0.298 0.0771 "B_32_21" "Ces1c" "P23953"
"2054" "SP://P23953" "EST1C_MOUSE Carboxylesterase 1C OS=Mus musculus GN=Ces1c PE=1 SV=4" 1 1 3 2.395 0.05 0.00118 "B_34_21" "Ces1c" "P23953"
"2055" "SP://P23953" "EST1C_MOUSE Carboxylesterase 1C OS=Mus musculus GN=Ces1c PE=1 SV=4" 1 1 1 1.036 0.195 0.812 "B_14_25" "Ces1c" "P23953"
"2056" "SP://P23953" "EST1C_MOUSE Carboxylesterase 1C OS=Mus musculus GN=Ces1c PE=1 SV=4" 1 1 3 1.177 0.118 0.208 "B_31_24" "Ces1c" "P23953"
"2057" "SP://P26043" "RADI_MOUSE Radixin OS=Mus musculus GN=Rdx PE=1 SV=3" 1 1 1 0.849 0.301 0.404 "B_34_15" "Rdx" "P26043"
"2058" "SP://P26231" "CTNA1_MOUSE Catenin alpha_1 OS=Mus musculus GN=Ctnna1 PE=1 SV=1" 1 1 1 16.631 0.141 0.0649 "B_32_19" "Ctnna1" "P26231"
"2059" "SP://P26231" "CTNA1_MOUSE Catenin alpha_1 OS=Mus musculus GN=Ctnna1 PE=1 SV=1" 1 1 1 0.419 0.06 0.00394 "B_35_18" "Ctnna1" "P26231"
"2060" "SP://P28665" "MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3" 1 1 2 99999.9 1 1e-05 "B_17_02" "Mug1" "P28665"
"2061" "SP://P28665" "MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3" 1 1 5 3.589 0.133 0.0108 "B_14_23" "Mug1" "P28665"
"2062" "SP://P28665" "MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3" 2 3 12 0.463 0.055 0.000431 "B_16_23" "Mug1" "P28665"
"2063" "SP://P28665" "MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3" 3 4 25 1.749 0.061 0.00843 "B_18_23" "Mug1" "P28665"
"2064" "SP://P28665" "MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3" 1 1 3 99999.9 1 1 "B_19_22" "Mug1" "P28665"
"2065" "SP://P28665" "MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3" 3 3 20 2.165 0.05 0.000353 "B_20_23" "Mug1" "P28665"
"2066" "SP://P28665" "MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3" 1 1 6 1.256 0.12 0.0658 "B_21_22" "Mug1" "P28665"
"2067" "SP://P28665" "MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3" 1 1 1 2.252 0.092 0.012 "B_14_25" "Mug1" "P28665"
"2068" "SP://P28665" "MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3" 1 1 2 4.126 0.297 0.0141 "B_15_24" "Mug1" "P28665"
"2069" "SP://P28665" "MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3" 1 1 6 1.075 0.055 0.215 "B_15_26" "Mug1" "P28665"
"2070" "SP://P28665" "MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3" 1 2 11 1.715 0.004 0.000353 "B_17_24" "Mug1" "P28665"
"2071" "SP://P28665" "MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3" 1 1 6 1.188 1.431 0.9 "B_18_25" "Mug1" "P28665"
"2072" "SP://P28665" "MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3" 3 3 15 3.513 0.065 0.000966 "B_19_24" "Mug1" "P28665"
"2073" "SP://P28665" "MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3" 4 5 19 2.287 0.031 2.66e-05 "B_20_25" "Mug1" "P28665"
"2074" "SP://P28665" "MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3" 9 11 53 4.44 0.025 6.2e-12 "B_21_24" "Mug1" "P28665"
"2075" "SP://P28665" "MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3" 6 8 45 1.106 0.012 8.6e-08 "B_22_23" "Mug1" "P28665"
"2076" "SP://P28665" "MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3" 3 3 12 3.681 0.044 3.15e-05 "B_22_25" "Mug1" "P28665"
"2077" "SP://P28665" "MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3" 2 2 10 4.448 0.072 0.000234 "B_23_24" "Mug1" "P28665"
"2078" "SP://P28665" "MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3" 1 1 1 4.172 0.261 0.0292 "B_25_24" "Mug1" "P28665"
"2079" "SP://P28665" "MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3" 1 1 3 0.118 0.377 0.0261 "B_26_23" "Mug1" "P28665"
"2080" "SP://P28665" "MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3" 1 1 1 0.413 0.169 0.0373 "B_14_32" "Mug1" "P28665"
"2081" "SP://P28665" "MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3" 1 1 1 15.48 0.452 0.0128 "B_19_26" "Mug1" "P28665"
"2082" "SP://P28665" "MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3" 1 1 2 2.53 0.029 0.0016 "B_19_31" "Mug1" "P28665"
"2083" "SP://P28665" "MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3" 2 2 5 7.629 0.216 0.0138 "B_21_26" "Mug1" "P28665"
"2084" "SP://P28665" "MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3" 1 1 2 2.346 0.339 0.0434 "B_21_31" "Mug1" "P28665"
"2085" "SP://P28665" "MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3" 1 1 1 99999.9 1 1e-05 "B_23_26" "Mug1" "P28665"
"2086" "SP://P28665" "MUG1_MOUSE Murinoglobulin_1 OS=Mus musculus GN=Mug1 PE=1 SV=3" 1 1 2 1.858 0.107 0.0893 "B_21_35" "Mug1" "P28665"
"2087" "SP://P28666" "MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2" 1 1 2 99999.9 1 1e-05 "B_17_02" "Mug2" "P28666"
"2088" "SP://P28666" "MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2" 1 1 5 3.589 0.133 0.0108 "B_14_23" "Mug2" "P28666"
"2089" "SP://P28666" "MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2" 1 1 1 0.466 0.121 0.0079 "B_16_23" "Mug2" "P28666"
"2090" "SP://P28666" "MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2" 2 2 13 1.799 0.065 0.0132 "B_18_23" "Mug2" "P28666"
"2091" "SP://P28666" "MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2" 1 1 3 99999.9 1 1 "B_19_22" "Mug2" "P28666"
"2092" "SP://P28666" "MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2" 2 2 14 2.707 0.063 0.000514 "B_20_23" "Mug2" "P28666"
"2093" "SP://P28666" "MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2" 1 1 1 2.252 0.092 0.012 "B_14_25" "Mug2" "P28666"
"2094" "SP://P28666" "MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2" 1 1 2 4.126 0.297 0.0141 "B_15_24" "Mug2" "P28666"
"2095" "SP://P28666" "MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2" 1 1 3 2.246 0.033 0.000343 "B_20_25" "Mug2" "P28666"
"2096" "SP://P28666" "MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2" 6 7 26 4.366 0.028 1.73e-08 "B_21_24" "Mug2" "P28666"
"2097" "SP://P28666" "MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2" 2 2 11 0.738 0.095 0.00704 "B_22_23" "Mug2" "P28666"
"2098" "SP://P28666" "MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2" 1 1 2 6.733 0.361 0.00936 "B_22_25" "Mug2" "P28666"
"2099" "SP://P28666" "MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2" 1 1 1 4.172 0.261 0.0292 "B_25_24" "Mug2" "P28666"
"2100" "SP://P28666" "MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2" 1 1 1 0.413 0.169 0.0373 "B_14_32" "Mug2" "P28666"
"2101" "SP://P28666" "MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2" 1 1 1 15.48 0.452 0.0128 "B_19_26" "Mug2" "P28666"
"2102" "SP://P28666" "MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2" 1 1 2 2.53 0.029 0.0016 "B_19_31" "Mug2" "P28666"
"2103" "SP://P28666" "MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2" 1 1 1 48.876 0.915 0.0668 "B_21_26" "Mug2" "P28666"
"2104" "SP://P28666" "MUG2_MOUSE Murinoglobulin_2 OS=Mus musculus GN=Mug2 PE=2 SV=2" 1 1 1 99999.9 1 1e-05 "B_23_26" "Mug2" "P28666"
"2105" "SP://P29699" "FETUA_MOUSE Alpha_2_HS_glycoprotein OS=Mus musculus GN=Ahsg PE=1 SV=1" 1 1 4 37.177 0.608 0.00646 "B_32_15" "Ahsg" "P29699"
"2106" "SP://P30678" "GNA15_MOUSE Guanine nucleotide_binding protein subunit alpha_15 OS=Mus musculus GN=Gna15 PE=2 SV=1" 1 1 1 0.727 0.048 0.0285 "B_09_35" "Gna15" "P30678"
"2107" "SP://P41317" "MBL2_MOUSE Mannose_binding protein C OS=Mus musculus GN=Mbl2 PE=2 SV=2" 1 1 1 0.899 0.396 0.643 "B_07_35" "Mbl2" "P41317"
"2108" "SP://P41317" "MBL2_MOUSE Mannose_binding protein C OS=Mus musculus GN=Mbl2 PE=2 SV=2" 1 1 1 3.005 0.221 0.00698 "B_09_35" "Mbl2" "P41317"
"2109" "SP://P42703" "LIFR_MOUSE Leukemia inhibitory factor receptor OS=Mus musculus GN=Lifr PE=1 SV=1" 1 1 1 99999.9 1 1 "B_20_19" "Lifr" "P42703"
"2110" "SP://P42703" "LIFR_MOUSE Leukemia inhibitory factor receptor OS=Mus musculus GN=Lifr PE=1 SV=1" 1 2 2 82494.905 0.908 0.693 "B_22_19" "Lifr" "P42703"
"2111" "SP://P42703-2" "LIFR_MOUSE Isoform 2 of Leukemia inhibitory factor receptor OS=Mus musculus GN=Lifr" 1 1 1 99999.9 1 1 "B_20_19" "Lifr" "P42703-2"
"2112" "SP://P42703-2" "LIFR_MOUSE Isoform 2 of Leukemia inhibitory factor receptor OS=Mus musculus GN=Lifr" 1 2 2 82494.905 0.908 0.693 "B_22_19" "Lifr" "P42703-2"
"2113" "SP://P46061" "RAGP1_MOUSE Ran GTPase_activating protein 1 OS=Mus musculus GN=Rangap1 PE=1 SV=2" 1 1 1 0.252 0.205 0.00316 "B_26_23" "Rangap1" "P46061"
"2114" "SP://P50446" "K2C6A_MOUSE Keratin_ type II cytoskeletal 6A OS=Mus musculus GN=Krt6a PE=2 SV=3" 1 1 2 0.095 1.536 0.02 "B_39_02" "Krt6a" "P50446"
"2115" "SP://P50446" "K2C6A_MOUSE Keratin_ type II cytoskeletal 6A OS=Mus musculus GN=Krt6a PE=2 SV=3" 1 1 1 99999.9 1 1e-05 "B_23_16" "Krt6a" "P50446"
"2116" "SP://P50446" "K2C6A_MOUSE Keratin_ type II cytoskeletal 6A OS=Mus musculus GN=Krt6a PE=2 SV=3" 1 1 1 1.015 0.213 0.927 "B_23_20" "Krt6a" "P50446"
"2117" "SP://P50446" "K2C6A_MOUSE Keratin_ type II cytoskeletal 6A OS=Mus musculus GN=Krt6a PE=2 SV=3" 1 1 3 5.333 0.056 0.0262 "B_18_23" "Krt6a" "P50446"
"2118" "SP://P50446" "K2C6A_MOUSE Keratin_ type II cytoskeletal 6A OS=Mus musculus GN=Krt6a PE=2 SV=3" 1 1 1 99999.9 1 1 "B_14_25" "Krt6a" "P50446"
"2119" "SP://P53564" "CUX1_MOUSE Homeobox protein cut_like 1 OS=Mus musculus GN=Cux1 PE=1 SV=3" 1 1 1 16.171 0.064 0.0139 "B_32_17" "Cux1" "P53564"
"2120" "SP://P53564-2" "CUX1_MOUSE Isoform 2 of Homeobox protein cut_like 1 OS=Mus musculus GN=Cux1" 1 1 1 16.171 0.064 0.0139 "B_32_17" "Cux1" "P53564-2"
"2121" "SP://P53564-4" "CUX1_MOUSE Isoform 4 of Homeobox protein cut_like 1 OS=Mus musculus GN=Cux1" 1 1 1 16.171 0.064 0.0139 "B_32_17" "Cux1" "P53564-4"
"2122" "SP://P53569" "CEBPZ_MOUSE CCAAT/enhancer_binding protein zeta OS=Mus musculus GN=Cebpz PE=2 SV=2" 1 1 1 3.094 0.046 0.00053 "B_07_31" "Cebpz" "P53569"
"2123" "SP://P53569" "CEBPZ_MOUSE CCAAT/enhancer_binding protein zeta OS=Mus musculus GN=Cebpz PE=2 SV=2" 1 1 1 0 1 1 "B_09_31" "Cebpz" "P53569"
"2124" "SP://P53569" "CEBPZ_MOUSE CCAAT/enhancer_binding protein zeta OS=Mus musculus GN=Cebpz PE=2 SV=2" 1 1 3 3.25 0.083 0.0318 "B_13_31" "Cebpz" "P53569"
