"Protein.ID"	"Description"	"Peptides"	"Frames"	"Hits"	"Ratio.AS.0.C.0"	"StDev"	"pValue"	"Fraction.1D_2D"	"Gene_name"	"UniprotID"
"3176"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	5	6	18	0.196	0.008	1.11e-16	"B_39_02"	"Alb"	"P07724"
"3177"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	7	7	22	0.293	0.005	9.9e-20	"B_40_01"	"Alb"	"P07724"
"3178"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	3	3	9	0.02	0.005	7.06e-14	"B_41_02"	"Alb"	"P07724"
"3179"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	5	5	12	0.011	0.001	2.89e-09	"B_23_16"	"Alb"	"P07724"
"3180"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	7	8	24	0.489	0.006	9.9e-20	"B_24_15"	"Alb"	"P07724"
"3181"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	7	8	19	0.152	0.004	9.9e-20	"B_26_15"	"Alb"	"P07724"
"3182"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	33	50	128	0.008	0.001	9.9e-20	"B_30_15"	"Alb"	"P07724"
"3183"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	28	44	135	0.024	0.002	9.9e-20	"B_31_12"	"Alb"	"P07724"
"3184"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	19	20	73	0.914	0.01	9.9e-20	"B_31_14"	"Alb"	"P07724"
"3185"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	21	25	74	0.414	0.011	9.9e-20	"B_32_09"	"Alb"	"P07724"
"3186"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	30	36	191	0	0	9.9e-20	"B_32_11"	"Alb"	"P07724"
"3187"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	30	48	237	0.001	0	9.9e-20	"B_32_13"	"Alb"	"P07724"
"3188"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	77	115	844	0.006	0	9.9e-20	"B_32_15"	"Alb"	"P07724"
"3189"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	2	2	4	0.191	0.011	0.000546	"B_33_08"	"Alb"	"P07724"
"3190"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	12	12	46	0.495	0.005	9.9e-20	"B_33_10"	"Alb"	"P07724"
"3191"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	16	21	56	0.047	0.001	9.9e-20	"B_33_12"	"Alb"	"P07724"
"3192"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	30	49	199	0.001	0	9.9e-20	"B_33_14"	"Alb"	"P07724"
"3193"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	14	18	53	0.283	0.002	9.9e-20	"B_34_09"	"Alb"	"P07724"
"3194"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	36	51	318	0	0	9.9e-20	"B_34_11"	"Alb"	"P07724"
"3195"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	40	55	485	0	0	9.9e-20	"B_34_13"	"Alb"	"P07724"
"3196"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	52	75	501	0	0	9.9e-20	"B_34_15"	"Alb"	"P07724"
"3197"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	2	2	2	99999.9	70710.607	2.4e-09	"B_35_08"	"Alb"	"P07724"
"3198"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	19	21	74	0.192	0.004	9.9e-20	"B_35_10"	"Alb"	"P07724"
"3199"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	28	32	120	0.428	0.005	9.9e-20	"B_35_12"	"Alb"	"P07724"
"3200"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	27	38	245	0.116	0.001	9.9e-20	"B_35_14"	"Alb"	"P07724"
"3201"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	66	115	487	0	0	9.9e-20	"B_36_15"	"Alb"	"P07724"
"3202"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	4	4	9	0.351	0.025	3.88e-09	"B_40_15"	"Alb"	"P07724"
"3203"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	2	2	2	0.281	0.016	0.000463	"B_42_09"	"Alb"	"P07724"
"3204"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	21	30	71	0.029	0.003	9.9e-20	"B_19_20"	"Alb"	"P07724"
"3205"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	9	11	19	20.242	1.427	9.9e-20	"B_20_19"	"Alb"	"P07724"
"3206"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	18	23	40	0.001	0	9.9e-20	"B_21_18"	"Alb"	"P07724"
"3207"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	21	28	62	0.001	0	9.9e-20	"B_21_20"	"Alb"	"P07724"
"3208"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	4	4	11	0.107	0.017	0.462	"B_22_17"	"Alb"	"P07724"
"3209"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	5	6	12	0.47	0.05	9.9e-20	"B_22_19"	"Alb"	"P07724"
"3210"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	7	9	29	0.38	0.015	9.9e-20	"B_23_18"	"Alb"	"P07724"
"3211"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	12	16	98	0.816	0.005	9.9e-20	"B_23_20"	"Alb"	"P07724"
"3212"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	4	4	8	0.111	0.014	8.27e-07	"B_24_17"	"Alb"	"P07724"
"3213"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	8	9	58	0.648	0.015	9.9e-20	"B_24_19"	"Alb"	"P07724"
"3214"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	5	5	13	0.222	0.023	9.56e-12	"B_25_18"	"Alb"	"P07724"
"3215"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	29	38	80	0.001	0	9.9e-20	"B_26_19"	"Alb"	"P07724"
"3216"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	26	29	167	0.447	0.003	9.9e-20	"B_30_17"	"Alb"	"P07724"
"3217"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	3	3	11	0.596	0.054	1.42e-07	"B_30_19"	"Alb"	"P07724"
"3218"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	33	48	442	0.929	0.007	9.9e-20	"B_31_16"	"Alb"	"P07724"
"3219"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	15	20	185	0.604	0.003	9.9e-20	"B_31_18"	"Alb"	"P07724"
"3220"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	41	49	314	0.009	0	9.9e-20	"B_32_17"	"Alb"	"P07724"
"3221"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	34	41	314	0.011	0.001	9.9e-20	"B_32_19"	"Alb"	"P07724"
"3222"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	39	55	474	0.358	0.001	9.9e-20	"B_33_16"	"Alb"	"P07724"
"3223"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	19	20	140	0.848	0.006	9.9e-20	"B_33_18"	"Alb"	"P07724"
"3224"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	49	70	418	0.035	0	9.9e-20	"B_34_17"	"Alb"	"P07724"
"3225"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	25	28	166	0.075	0.003	9.9e-20	"B_34_19"	"Alb"	"P07724"
"3226"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	38	55	640	0.314	0.002	9.9e-20	"B_35_16"	"Alb"	"P07724"
"3227"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	8	8	44	0.603	0.011	9.9e-20	"B_35_18"	"Alb"	"P07724"
"3228"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	36	51	408	0.056	0.001	9.9e-20	"B_36_19"	"Alb"	"P07724"
"3229"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	9	11	63	0.179	0.003	9.9e-20	"B_37_16"	"Alb"	"P07724"
"3230"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	17	21	114	0.042	0.003	9.9e-20	"B_37_18"	"Alb"	"P07724"
"3231"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	11	12	31	17.663	5.199	9.9e-20	"B_40_17"	"Alb"	"P07724"
"3232"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	2	2	3	0.222	0.04	3.73e-05	"B_41_16"	"Alb"	"P07724"
"3233"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	10	14	62	0.642	0.006	9.9e-20	"B_10_23"	"Alb"	"P07724"
"3234"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	1	2	3	4.09	0.188	8.02e-09	"B_11_22"	"Alb"	"P07724"
"3235"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	19	28	151	0.928	0.006	9.9e-20	"B_12_23"	"Alb"	"P07724"
"3236"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	8	8	21	0.461	0.006	9.9e-20	"B_13_22"	"Alb"	"P07724"
"3237"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	17	20	70	1.267	0.013	9.9e-20	"B_14_23"	"Alb"	"P07724"
"3238"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	14	20	60	0.421	0.003	9.9e-20	"B_16_23"	"Alb"	"P07724"
"3239"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	15	16	93	0.995	0.007	9.9e-20	"B_18_23"	"Alb"	"P07724"
"3240"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	3	3	8	1.501	0.095	9.44e-15	"B_19_22"	"Alb"	"P07724"
"3241"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	15	17	45	0.38	0.004	9.9e-20	"B_20_21"	"Alb"	"P07724"
"3242"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	26	38	262	0.428	0.001	9.9e-20	"B_20_23"	"Alb"	"P07724"
"3243"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	21	30	96	0.319	0.002	9.9e-20	"B_21_22"	"Alb"	"P07724"
"3244"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	14	18	84	0.513	0.007	9.9e-20	"B_22_21"	"Alb"	"P07724"
"3245"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	30	49	349	0.063	0.001	9.9e-20	"B_23_22"	"Alb"	"P07724"
"3246"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	23	35	237	0.169	0.001	9.9e-20	"B_24_21"	"Alb"	"P07724"
"3247"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	23	38	298	2.298	0.004	9.9e-20	"B_25_20"	"Alb"	"P07724"
"3248"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	12	12	90	0.255	0.005	9.9e-20	"B_25_22"	"Alb"	"P07724"
"3249"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	27	38	243	0.741	0.005	9.9e-20	"B_26_21"	"Alb"	"P07724"
"3250"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	12	14	59	0.716	0.003	9.9e-20	"B_27_20"	"Alb"	"P07724"
"3251"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	8	9	37	0.57	0.007	9.9e-20	"B_27_22"	"Alb"	"P07724"
"3252"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	6	7	14	0.456	0.008	2.11e-14	"B_29_20"	"Alb"	"P07724"
"3253"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	25	33	159	0.418	0.002	9.9e-20	"B_30_21"	"Alb"	"P07724"
"3254"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	35	47	370	0.4	0.001	9.9e-20	"B_31_20"	"Alb"	"P07724"
"3255"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	12	15	67	0.935	0.009	9.9e-20	"B_31_22"	"Alb"	"P07724"
"3256"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	53	90	581	0.117	0.001	9.9e-20	"B_32_21"	"Alb"	"P07724"
"3257"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	29	45	439	0.206	0.001	9.9e-20	"B_33_20"	"Alb"	"P07724"
"3258"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	17	22	103	0.454	0.003	9.9e-20	"B_33_22"	"Alb"	"P07724"
"3259"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	25	33	199	1.696	0.004	9.9e-20	"B_34_21"	"Alb"	"P07724"
"3260"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	41	64	521	0.652	0	9.9e-20	"B_35_20"	"Alb"	"P07724"
"3261"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	17	20	70	0.696	0.004	9.9e-20	"B_35_22"	"Alb"	"P07724"
"3262"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	16	21	45	0.276	0.004	9.9e-20	"B_36_21"	"Alb"	"P07724"
"3263"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	13	17	52	0.242	0.003	9.9e-20	"B_40_21"	"Alb"	"P07724"
"3264"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	7	7	11	0.457	0.014	8.99e-15	"B_42_21"	"Alb"	"P07724"
"3265"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	46	60	267	0.165	0.001	9.9e-20	"B_09_24"	"Alb"	"P07724"
"3266"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	26	33	158	1.869	0.009	9.9e-20	"B_10_25"	"Alb"	"P07724"
"3267"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	13	13	46	1.014	0.009	9.9e-20	"B_11_24"	"Alb"	"P07724"
"3268"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	5	6	11	2.343	0.045	2.76e-10	"B_11_26"	"Alb"	"P07724"
"3269"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	5	5	19	1.465	0.039	2.42e-14	"B_12_25"	"Alb"	"P07724"
"3270"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	22	23	105	1.773	0.003	9.9e-20	"B_13_24"	"Alb"	"P07724"
"3271"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	6	6	12	1.931	0.046	6.79e-11	"B_13_26"	"Alb"	"P07724"
"3272"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	5	5	13	0.602	0.021	5.11e-15	"B_14_25"	"Alb"	"P07724"
"3273"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	15	15	62	0.786	0.009	9.9e-20	"B_15_24"	"Alb"	"P07724"
"3274"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	23	28	75	0.391	0.003	9.9e-20	"B_15_26"	"Alb"	"P07724"
"3275"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	6	6	19	0.637	0.008	9.9e-20	"B_16_25"	"Alb"	"P07724"
"3276"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	16	17	83	2.147	0.006	9.9e-20	"B_17_24"	"Alb"	"P07724"
"3277"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	13	14	47	0.336	0.004	9.9e-20	"B_18_25"	"Alb"	"P07724"
"3278"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	28	36	199	0.659	0.003	9.9e-20	"B_19_24"	"Alb"	"P07724"
"3279"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	7	8	68	1.323	0.005	9.9e-20	"B_20_25"	"Alb"	"P07724"
"3280"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	20	25	179	0.446	0.004	9.9e-20	"B_21_24"	"Alb"	"P07724"
"3281"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	49	66	585	0.46	0.002	9.9e-20	"B_22_23"	"Alb"	"P07724"
"3282"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	21	25	122	1.095	0.004	9.9e-20	"B_22_25"	"Alb"	"P07724"
"3283"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	63	98	810	0.458	0.001	9.9e-20	"B_23_24"	"Alb"	"P07724"
"3284"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	62	85	580	0.735	0.001	9.9e-20	"B_24_23"	"Alb"	"P07724"
"3285"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	46	63	407	0.501	0.001	9.9e-20	"B_24_25"	"Alb"	"P07724"
"3286"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	39	48	330	0.216	0.001	9.9e-20	"B_25_24"	"Alb"	"P07724"
"3287"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	21	24	256	0.756	0.004	9.9e-20	"B_26_23"	"Alb"	"P07724"
"3288"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	38	49	285	0.517	0.002	9.9e-20	"B_27_24"	"Alb"	"P07724"
"3289"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	8	8	49	0.756	0.003	9.9e-20	"B_28_23"	"Alb"	"P07724"
"3290"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	10	11	45	1.508	0.019	9.9e-20	"B_29_24"	"Alb"	"P07724"
"3291"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	35	39	225	0.504	0.003	9.9e-20	"B_30_23"	"Alb"	"P07724"
"3292"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	14	17	80	0.996	0.006	9.9e-20	"B_31_24"	"Alb"	"P07724"
"3293"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	36	47	276	0.504	0.002	9.9e-20	"B_32_23"	"Alb"	"P07724"
"3294"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	26	36	213	0.045	0.001	9.9e-20	"B_33_24"	"Alb"	"P07724"
"3295"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	44	54	296	0.475	0.001	9.9e-20	"B_34_23"	"Alb"	"P07724"
"3296"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	12	15	63	0.344	0.003	9.9e-20	"B_36_23"	"Alb"	"P07724"
"3297"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	7	9	24	2.152	0.027	9.9e-20	"B_07_31"	"Alb"	"P07724"
"3298"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	5	5	9	0.66	0.014	5.2e-09	"B_07_35"	"Alb"	"P07724"
"3299"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	4	4	10	0.002	0.002	3.05e-11	"B_09_31"	"Alb"	"P07724"
"3300"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	7	7	17	1.66	0.011	9.9e-20	"B_09_35"	"Alb"	"P07724"
"3301"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	7	9	18	0.004	0.002	1.11e-16	"B_10_30"	"Alb"	"P07724"
"3302"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	4	4	13	2.48	0.02	1.14e-14	"B_10_32"	"Alb"	"P07724"
"3303"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	6	8	26	0.97	0.012	9.9e-20	"B_11_31"	"Alb"	"P07724"
"3304"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	5	6	18	0.472	0.001	9.9e-20	"B_11_35"	"Alb"	"P07724"
"3305"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	7	7	22	0.624	0.001	9.9e-20	"B_12_30"	"Alb"	"P07724"
"3306"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	8	9	29	0.987	0.011	9.9e-20	"B_12_32"	"Alb"	"P07724"
"3307"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	8	9	37	1.715	0.02	9.9e-20	"B_13_31"	"Alb"	"P07724"
"3308"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	1	1	3	0.243	0.116	0.00562	"B_14_32"	"Alb"	"P07724"
"3309"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	13	15	56	0.513	0.004	9.9e-20	"B_15_31"	"Alb"	"P07724"
"3310"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	5	5	13	1.815	0.02	9.9e-20	"B_15_35"	"Alb"	"P07724"
"3311"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	18	22	94	0.467	0.002	9.9e-20	"B_17_31"	"Alb"	"P07724"
"3312"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	2	2	6	1.1	0.006	1.32e-11	"B_18_32"	"Alb"	"P07724"
"3313"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	1	1	4	0.017	0.025	0.000828	"B_19_26"	"Alb"	"P07724"
"3314"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	14	16	71	1.117	0.012	9.9e-20	"B_19_31"	"Alb"	"P07724"
"3315"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	4	5	13	0.322	0.02	9.8e-12	"B_19_35"	"Alb"	"P07724"
"3316"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	4	4	12	0.696	0.017	7.4e-13	"B_20_32"	"Alb"	"P07724"
"3317"	"SP://P07724"	"ALBU_MOUSE Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3"	3	4	14	1.533	0.075	3.16e-12	"B_21_26"	"Alb"	"P07724"
